start,end,label,file name,missing queen,queen,active day,swarming,duration
0.0,5.03,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,5.03
5.04,14.98,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,9.940000000000001
14.99,29.97,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,14.979999999999999
29.98,37.41,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,7.429999999999996
37.42,114.98,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,77.56
114.99,169.99,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,55.000000000000014
170.0,174.95,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,4.949999999999989
174.96,187.45,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,12.48999999999998
187.46,192.46,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,5.0
192.47,217.48,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,25.00999999999999
217.49,222.46,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,4.969999999999999
222.47,230.02,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,7.550000000000011
230.03,235.95,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,5.9199999999999875
235.96,244.99,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,9.030000000000001
245.0,260.01,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,15.009999999999991
260.02,265.03,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,5.009999999999991
265.04,272.52,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,7.479999999999961
272.53,279.99,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,7.460000000000036
280.0,315.04,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,35.04000000000002
315.05,322.46,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,7.409999999999968
322.47,333.52,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,11.049999999999955
333.53,342.54,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,9.010000000000048
342.55,352.52,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,9.96999999999997
352.53,364.95,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,12.420000000000016
364.96,380.01,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,15.050000000000011
380.02,392.46,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,12.439999999999998
392.47,400.98,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,8.509999999999991
400.99,410.02,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,9.029999999999973
410.03,416.0,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,5.970000000000027
416.01,432.49,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,16.480000000000018
432.5,484.96,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,52.45999999999998
484.97,492.47,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,7.5
492.48,535.0,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,42.51999999999998
535.01,549.94,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,14.930000000000064
549.95,560.06,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,10.1099999999999
560.07,567.54,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,7.469999999999914
567.55,587.46,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_00_00,True,False,False,False,19.910000000000082
0.0,40.02,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,40.02
40.03,50.06,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,10.030000000000001
50.07,69.97,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,19.9
69.98,77.51,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,7.530000000000001
77.52,89.94,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,12.420000000000002
89.95,99.99,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,10.039999999999992
100.0,114.95,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,14.950000000000003
114.96,122.39,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,7.430000000000007
122.4,142.4,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,20.0
142.41,147.49,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,5.0800000000000125
147.5,182.45,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,34.94999999999999
182.46,195.02,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,12.560000000000002
195.03,239.97,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,44.94
239.98,250.01,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,10.030000000000001
250.02,260.01,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,9.98999999999998
260.02,269.98,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,9.960000000000036
269.99,291.01,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,21.019999999999982
291.02,297.45,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,6.430000000000007
297.46,340.0,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,42.54000000000002
340.01,341.59,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,1.579999999999984
341.6,347.48,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,5.8799999999999955
347.49,348.3,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,0.8100000000000023
348.31,355.02,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,6.7099999999999795
355.03,356.5,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,1.4700000000000273
356.51,362.43,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,5.920000000000016
362.44,364.02,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,1.579999999999984
364.03,367.49,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,3.4600000000000364
367.5,377.51,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,10.009999999999991
377.52,399.02,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,21.5
399.03,407.44,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,8.410000000000025
407.45,432.48,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,25.03000000000003
432.49,439.97,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,7.480000000000018
439.98,467.45,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,27.46999999999997
467.46,475.06,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,7.600000000000023
475.07,482.48,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,7.410000000000025
482.49,494.98,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,12.490000000000009
494.99,511.01,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,16.019999999999982
511.02,517.48,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,6.460000000000036
517.49,550.0,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,32.50999999999999
550.01,559.95,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,9.940000000000055
559.96,578.18,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_10_00,True,False,False,False,18.219999999999914
0.0,41.53,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,41.53
41.54,42.49,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,0.9500000000000028
42.5,100.0,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,57.5
100.01,100.96,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,0.9499999999999886
100.97,115.97,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,15.0
115.98,122.55,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,6.569999999999993
122.56,146.0,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,23.439999999999998
146.01,148.0,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,1.990000000000009
148.01,161.55,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,13.54000000000002
161.56,163.03,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,1.4699999999999989
163.04,187.61,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,24.57000000000002
187.62,202.43,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,14.810000000000002
202.44,212.45,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,10.009999999999991
212.46,216.53,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,4.069999999999993
216.54,218.0,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,1.460000000000008
218.01,223.47,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,5.460000000000008
223.48,268.97,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,45.49000000000004
268.98,285.98,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,17.0
285.99,291.96,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,5.96999999999997
291.97,297.54,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,5.569999999999993
297.55,310.49,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,12.939999999999998
310.5,325.01,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,14.509999999999991
325.02,367.49,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,42.47000000000003
367.5,388.49,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,20.99000000000001
388.5,411.03,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,22.529999999999973
411.04,427.53,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,16.489999999999952
427.54,469.96,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,42.41999999999996
469.97,479.82,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,9.849999999999966
479.83,485.01,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,5.180000000000007
485.02,497.84,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,12.819999999999993
497.85,526.53,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,28.67999999999995
526.54,532.46,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,5.920000000000073
532.47,556.71,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,24.24000000000001
556.72,561.83,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,5.110000000000014
561.84,582.49,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,20.649999999999977
582.5,585.1,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,2.6000000000000227
585.11,585.14,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_20_00,True,False,False,False,0.029999999999972715
0.0,14.95,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,14.95
14.96,18.91,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,3.9499999999999993
18.92,27.48,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,8.559999999999999
27.49,29.98,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,2.490000000000002
29.99,52.99,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,23.000000000000004
53.0,55.97,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,2.969999999999999
55.98,128.97,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,72.99000000000001
128.98,134.99,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,6.010000000000019
135.0,139.52,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,4.52000000000001
139.53,146.97,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,7.439999999999998
146.98,155.03,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,8.050000000000011
155.04,164.96,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,9.920000000000016
164.97,202.47,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,37.5
202.48,216.03,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,13.550000000000011
216.04,222.49,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,6.450000000000017
222.5,232.52,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,10.02000000000001
232.53,241.39,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,8.859999999999985
241.4,248.49,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,7.090000000000003
248.5,305.36,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,56.860000000000014
305.37,308.44,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,3.069999999999993
308.45,375.01,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,66.56
375.02,379.98,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,4.960000000000036
379.99,412.99,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,33.0
413.0,414.99,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,1.990000000000009
415.0,447.47,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,32.47000000000003
447.48,449.53,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,2.0499999999999545
449.54,572.46,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,122.92000000000002
572.47,574.96,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,2.490000000000009
574.97,585.14,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_30_00,True,False,False,False,10.169999999999959
0.0,123.91,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,123.91
123.92,161.61,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,37.69000000000001
161.62,198.75,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,37.129999999999995
198.76,221.43,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,22.670000000000016
221.44,228.1,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,6.659999999999997
228.11,246.69,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,18.579999999999984
246.7,486.31,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,239.61
486.32,504.52,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,18.19999999999999
504.53,570.27,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,65.74000000000001
570.28,587.0,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,16.720000000000027
587.01,587.46,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_40_00,True,False,False,False,0.4500000000000455
0.0,11.8,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,11.8
11.81,13.27,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,1.459999999999999
13.28,163.97,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,150.69
163.98,168.99,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,5.010000000000019
169.0,276.47,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,107.47000000000003
276.48,278.48,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,2.0
278.49,296.51,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,18.019999999999982
296.52,300.0,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,3.480000000000018
300.01,544.99,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,244.98000000000002
545.0,547.5,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,2.5
547.51,581.07,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,33.56000000000006
581.08,588.0,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,6.919999999999959
588.01,596.75,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___15_50_00,True,False,False,False,8.740000000000009
0.0,84.0,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,84.0
84.01,88.98,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,4.969999999999999
88.99,117.04,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,28.05000000000001
117.05,119.49,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,2.4399999999999977
119.5,140.01,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,20.50999999999999
140.02,142.5,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,2.4799999999999898
142.51,160.97,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,18.460000000000008
160.98,185.95,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,24.97
185.96,206.46,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,20.5
206.47,210.98,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,4.509999999999991
210.99,222.51,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,11.519999999999982
222.52,247.5,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,24.97999999999999
247.51,252.51,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,5.0
252.52,263.96,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,11.43999999999997
263.97,347.43,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,83.45999999999998
347.44,351.02,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,3.579999999999984
351.03,374.99,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,23.960000000000036
375.0,387.52,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,12.519999999999982
387.53,527.99,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,140.46000000000004
528.0,529.48,nobee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,1.4800000000000182
529.49,585.14,bee,Hive3_12_07_2017_NO_QueenBee_H3_audio___16_00_00,True,False,False,False,55.64999999999998
